Match,Venue,Times,Country,Against_Country,Scored_total,Player,Bat_Status_,Runs_scored,Ball_scored,scored_4s,scored_6s,scored_SR,Overs_Conseded,MOvers_Conseded,Runs_Conseded,Wickets_Conseded,NB_Conseded,WD_Conseded,ECO_Conseded
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,J Charles,c Gulbadin b Naveen-ul-Haq,43.0,27.0,8.0,0.0,159.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,Pooran (wk),run out (Azmatullah),98.0,53.0,6.0,8.0,184.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,Shai Hope,c Najibullah b Gulbadin,25.0,17.0,0.0,2.0,147.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,Rovman Powell (c),c (sub)Nangeyalia Kharote b Gulbadin,26.0,15.0,1.0,2.0,173.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,Russell,not out,3.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",West Indies,Afghanistan, 218-5 (20 Ov) ,Sherfane Rutherford,not out,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Rahmanullah Gurbaz (wk),c Russell b Akeal Hosein,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Ibrahim Zadran,c J Charles b Obed McCoy,38.0,28.0,5.0,1.0,135.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Gulbadin Naib,lbw b Motie,7.0,10.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Azmatullah Omarzai,c Rovman Powell b Akeal Hosein,23.0,19.0,1.0,1.0,121.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Najibullah Zadran,c J Charles b Obed McCoy,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Mohammad Nabi,b Obed McCoy,1.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Karim Janat,run out (Brandon King/Akeal Hosein),14.0,9.0,0.0,1.0,155.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Rashid Khan (c),c Rovman Powell b Russell,18.0,11.0,2.0,1.0,163.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Noor Ahmad,c Sherfane Rutherford b Motie,2.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Naveen-ul-Haq,c Pooran b Alzarri Joseph,4.0,6.0,1.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Indies vs Afghanistan,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia ","Jun 17, 08:30 PM LOCAL  ",Afghanistan,West Indies, 114-10 (16.2 Ov) ,Fazalhaq Farooqi,not out,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,Ali Khan,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,1.0,0.0,2.0,10.2
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,Netravalkar,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,8.0
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,Harmeet Singh,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,1.0,0.0,0.0,6.8
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,Jessy Singh,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,8.0
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,van Schalkwyk,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,0.0,0.0,11.3
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,Steven Taylor,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",United States,Canada, 194-5 (20 Ov) ,CJ Anderson,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,1.0,0.0,0.0,9.7
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Kaleem Sana,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0,1.0,0.0,6.0,8.5
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Jeremy Gordon,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,0.0,2.0,3.0,14.7
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Dillon Heyliger,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,3.0,6.3
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Saad Bin Zafar (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,0.0,10.5
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Nikhil Dutta,0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,41.0,1.0,1.0,2.0,15.4
United States vs Canada,"Grand Prairie Stadium, Dallas ","Jun 01, 07:30 PM LOCAL  ",Canada,United States, 197-3 (17.4 Ov) ,Pargat Singh,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",West Indies,Papua New Guinea, 136-8 (20 Ov) ,Akeal Hosein,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,3.0
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",West Indies,Papua New Guinea, 136-8 (20 Ov) ,Romario Shepherd,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,1.0,0.0,1.0,7.7
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",West Indies,Papua New Guinea, 136-8 (20 Ov) ,Russell,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,2.0,0.0,1.0,6.3
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",West Indies,Papua New Guinea, 136-8 (20 Ov) ,Roston Chase,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,0.0,0.0,4.0,6.5
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",West Indies,Papua New Guinea, 136-8 (20 Ov) ,Alzarri Joseph,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,34.0,2.0,1.0,1.0,8.5
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Kabua Morea,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,10.0
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Alei Nao,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,4.5
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Chad Soper,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,6.3
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Sese Bau,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,18.0
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,John Kariko,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,1.0,0.0,0.0,4.2
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Assad Vala (c),0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,2.0,0.0,0.0,7.0
West Indies vs Papua New Guinea,"Providence Stadium, Guyana ","Jun 02, 10:30 AM LOCAL  ",Papua New Guinea,West Indies, 137-5 (19 Ov) ,Charles Amini,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,7.0
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Namibia,Oman, 109-10 (19.4 Ov) ,Trumpelmann,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,4.0,1.0,0.0,5.2
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Namibia,Oman, 109-10 (19.4 Ov) ,Tangeni Lungameni,0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,28.0,3.0,0.0,0.0,7.6
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Namibia,Oman, 109-10 (19.4 Ov) ,Bernard Scholtz,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,1.0,4.5
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Namibia,Oman, 109-10 (19.4 Ov) ,Gerhard Erasmus (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,1.0,0.0,1.0,5.0
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Bilal Khan,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,1.0,0.0,1.0,6.2
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Shakeel Ahmed,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,6.7
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Kaleemullah,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,5.0
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Aqib Ilyas (c),0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,1.0,0.0,0.0,4.2
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Mehran Khan,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,3.0,0.0,0.0,2.3
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Zeeshan Maqsood,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,6.0
Namibia vs Oman,"Kensington Oval, Bridgetown, Barbados ","Jun 02, 08:30 PM LOCAL  ",Oman,Namibia, 109-6 (20 Ov) ,Ayaan Khan,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,2.0,6.0
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",South Africa,Sri Lanka, 77-10 (19.1 Ov) ,Marco Jansen,0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,15.0,0.0,0.0,1.0,4.7
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",South Africa,Sri Lanka, 77-10 (19.1 Ov) ,Rabada,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,21.0,2.0,0.0,1.0,5.2
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",South Africa,Sri Lanka, 77-10 (19.1 Ov) ,Ottneil Baartman,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,1.0,2.2
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",South Africa,Sri Lanka, 77-10 (19.1 Ov) ,Maharaj,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,2.0,0.0,0.0,5.5
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",South Africa,Sri Lanka, 77-10 (19.1 Ov) ,Nortje,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,0.0,0.0,1.8
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Angelo Mathews,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,0.0,0.0,1.0,5.3
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Nuwan Thushara,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,1.0,1.0,0.0,6.0
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Dasun Shanaka,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Matheesha Pathirana,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,4.0
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Wanindu Hasaranga (c),0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,22.0,2.0,0.0,0.0,6.6
Sri Lanka vs South Africa,"Nassau County International Cricket Stadium, New York ","Jun 03, 10:30 AM LOCAL  ",Sri Lanka,South Africa, 80-4 (16.2 Ov) ,Maheesh Theekshana,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Alpesh Ramjani,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,1.0,0.0,0.0,8.2
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Cosmas Kyewuta,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,2.0,0.0,0.0,6.2
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Dinesh Nakrani,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,37.0,0.0,0.0,0.0,12.3
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Bilal Hassan,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,0.0,1.0,5.0,17.0
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Ssenyondo,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,1.0,9.5
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Riazat Ali Shah,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,11.0
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Uganda,Afghanistan, 183-5 (20 Ov) ,Masaba (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,2.0,0.0,0.0,5.2
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Fazalhaq Farooqi,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,5.0,0.0,0.0,2.2
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Mujeeb Ur Rahman,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,0.0,5.0,5.3
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Naveen-ul-Haq,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,2.0
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Azmatullah Omarzai,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,3.5
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Rashid Khan (c),0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,2.0,0.0,0.0,3.0
Afghanistan vs Uganda,"Providence Stadium, Guyana ","Jun 03, 08:30 PM LOCAL  ",Afghanistan,Uganda, 58-10 (16 Ov) ,Mohammad Nabi,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0
England vs Scotland,"Kensington Oval, Bridgetown, Barbados ","Jun 04, 10:30 AM LOCAL  ",England,Scotland, 90-0 (10 Ov) ,Mark Wood,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,1.0,1.0,5.5
England vs Scotland,"Kensington Oval, Bridgetown, Barbados ","Jun 04, 10:30 AM LOCAL  ",England,Scotland, 90-0 (10 Ov) ,Jofra Archer,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,6.0
England vs Scotland,"Kensington Oval, Bridgetown, Barbados ","Jun 04, 10:30 AM LOCAL  ",England,Scotland, 90-0 (10 Ov) ,Moeen Ali,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,7.5
England vs Scotland,"Kensington Oval, Bridgetown, Barbados ","Jun 04, 10:30 AM LOCAL  ",England,Scotland, 90-0 (10 Ov) ,Chris Jordan,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,12.0
England vs Scotland,"Kensington Oval, Bridgetown, Barbados ","Jun 04, 10:30 AM LOCAL  ",England,Scotland, 90-0 (10 Ov) ,Adil Rashid,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,13.0
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Netherlands,Nepal, 106-10 (19.2 Ov) ,Kingma,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,0.0,2.0,5.8
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Netherlands,Nepal, 106-10 (19.2 Ov) ,Tim Pringle,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,3.0,0.0,0.0,5.0
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Netherlands,Nepal, 106-10 (19.2 Ov) ,van Beek,0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,18.0,3.0,0.0,0.0,5.4
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Netherlands,Nepal, 106-10 (19.2 Ov) ,van Meekeren,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,2.0,0.0,1.0,4.8
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Netherlands,Nepal, 106-10 (19.2 Ov) ,Bas de Leede,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,22.0,2.0,0.0,1.0,5.5
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Karan KC,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,5.7
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Sompal Kami,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,1.0,0.0,0.0,4.5
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Gulsan Jha,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,0.0,8.5
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Dipendra Singh Airee,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,3.0
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Abinash Bohara,0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,29.0,1.0,0.0,0.0,7.9
Netherlands vs Nepal,"Grand Prairie Stadium, Dallas ","Jun 04, 10:30 AM LOCAL  ",Nepal,Netherlands, 109-4 (18.4 Ov) ,Sagar Dhakal,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,5.2
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",India,Ireland, 96-10 (16 Ov) ,Arshdeep Singh,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,35.0,2.0,1.0,9.0,8.8
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",India,Ireland, 96-10 (16 Ov) ,Bumrah,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,1.0,0.0,0.0,4.3
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",India,Ireland, 96-10 (16 Ov) ,Hardik Pandya,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,0.0,0.0,2.0
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",India,Ireland, 96-10 (16 Ov) ,Ravindra Jadeja,0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,27.0,3.0,0.0,0.0,6.8
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",Ireland,India, 97-2 (12.2 Ov) ,Mark Adair,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,27.0,1.0,0.0,3.0,6.8
India vs Ireland,"Nassau County International Cricket Stadium, New York ","Jun 05, 10:30 AM LOCAL  ",Ireland,India, 97-2 (12.2 Ov) ,Joshua Little,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.0,0.0,0.0,3.0,10.5
